FeatureID,FeatureName,Cluster 1 Average,Cluster 1 Log2 Fold Change,Cluster 1 P-Value,Cluster 2 Average,Cluster 2 Log2 Fold Change,Cluster 2 P-Value,Cluster 3 Average,Cluster 3 Log2 Fold Change,Cluster 3 P-Value,Cluster 4 Average,Cluster 4 Log2 Fold Change,Cluster 4 P-Value,Cluster 5 Average,Cluster 5 Log2 Fold Change,Cluster 5 P-Value,Cluster 6 Average,Cluster 6 Log2 Fold Change,Cluster 6 P-Value,Cluster 7 Average,Cluster 7 Log2 Fold Change,Cluster 7 P-Value,Cluster 8 Average,Cluster 8 Log2 Fold Change,Cluster 8 P-Value,Cluster 9 Average,Cluster 9 Log2 Fold Change,Cluster 9 P-Value
ENSMUSG00000023019,Gpd1,0.490794704691814,-0.4587522333856233,0.2582460186997485,0.37802894430834977,-0.7876351682562241,0.2342494583004383,0.4592956635293625,-0.4656945440086302,1,0.6916908506696214,0.16927395037308168,0.9997879038508702,0.5044290326754105,-0.3385626457397787,0.9257118900807355,0.6558041409706952,0.07211072861519918,1,0.723467213461226,0.24369343762626533,0.9505844536118644,1.2688632355954135,1.148343618783346,0.0022491938857044035,0.7563351944810982,0.28190189755117906,1
ENSMUSG00000055373,Fut9,0.6713056795784653,-0.4395261981282723,0.2651702280489719,0.8921483085677054,0.08039147435742153,1,0.6153670055053595,-0.48371339843392264,1,1.0101903586523775,0.30294552967723204,0.7145655051834159,1.3526588585709334,0.7579245088886646,0.0630170923402051,0.35797169266959344,-1.3167959659399893,0.003985375330896747,1.3201956450022372,0.7772662197589475,0.026458089605090402,0.4599629229033374,-0.9347154169952376,0.16415475601745125,0.5105262562747412,-0.7363470409452484,1
ENSMUSG00000008489,Elavl2,0.6674027395809161,-0.441981383880065,0.2669589656344443,1.4667523039163972,0.9175512833487163,0.01042276774923477,0.4860507507252477,-0.8275440652299783,0.9452330555622394,0.7238625181426271,-0.2605038158236865,0.9646235345363275,1.7471843589874556,1.2062080758098386,0.00020042827026560967,0.30355999538381523,-1.5543900082537343,0.0006699719103814642,0.9523011252616138,0.20342422440604363,1,0.5773327721959132,-0.5853370670049471,0.5807355630575317,0.690155864964002,-0.2933530038405945,1
ENSMUSG00000023169,Slc38a1,0.5395814546611792,-0.4436314897679576,0.26749470071252096,1.2147330077108307,0.9581305127944555,0.006416100642582002,0.6421220927012447,-0.09296739103419926,1,0.6096530986134571,-0.1935232403200562,1,1.2004847369817033,0.9221318708711772,0.012493984433416592,0.41524716349672836,-0.7681071707517391,0.14956305799953212,0.6759401702411455,-0.018832214326258256,1,0.4536186067253603,-0.6285339442849145,0.517233919209975,0.5010720663437276,-0.4462221884844074,1
ENSMUSG00000032412,Atp1b3,0.8127872544896244,-0.4346374836989704,0.26865300831428535,1.242455130293443,0.31165638241657956,0.6987240047289938,1.0612851254367794,0.053183719043840845,1,0.7624685191102339,-0.4930216291722027,0.45248108284505334,1.2089388548477717,0.26342818140278274,0.8286717213483422,2.2222882680928358,1.2873437574925655,2.1546738669869744e-05,0.8818906908614945,-0.24962413199431693,1,0.6947026214884889,-0.5984979001582138,0.5493035843047845,0.9076022333773178,-0.17835558315672972,1
ENSMUSG00000028645,Slc2a1,0.5532417446526016,-0.4387245837231676,0.2703315966820412,0.7711790463890336,0.1585075654036195,0.9617937446166154,0.9364280518559818,0.4510366251502653,1,0.6627363499439164,-0.09060729134215562,1,0.7439623722140133,0.09948881523015174,1,1.3774750733925956,1.1185688341083153,0.00042508624541259793,0.5685642577809635,-0.3414493082433304,0.9336061423450983,0.3711424964116585,-0.9639009711601605,0.1461630634527354,0.8508770937912354,0.29371195805876593,1
ENSMUSG00000026657,Frmd4a,0.8069328444933006,-0.4423691825401816,0.2714983984988083,1.1114050962665483,0.13510350290257542,0.9913979243924046,1.1593871118216919,0.19311435514204806,1,0.939412690211765,-0.14257595977809623,1,1.958537305639164,1.0730932746684736,0.001688561373006703,1.1455094165426989,0.1813797931528387,0.7831679232797712,0.7340287786212439,-0.5427035511546277,0.5205658379751208,0.8342775774039843,-0.3142748306664489,0.9638287724475638,1.5126703889621964,0.580577196351467,1
ENSMUSG00000029544,Cabp1,1.138682744284984,-0.4268440361784845,0.27171524188095897,0.655250170134473,-1.2075872766403686,0.011604603912771135,1.074662669034722,-0.4330510802706124,1,3.2219924974215157,1.5547875333339831,2.1208515050799803e-10,0.2423513788272922,-2.660684803406165,7.902802551203796e-09,0.3751543339177339,-2.022119126494812,6.413504961614667e-06,2.055984684483484,0.6333633369164455,0.14979279730643966,1.563873937871347,0.14010637948676485,1,1.0588692722735373,-0.44362027186701203,1
ENSMUSG00000047921,Trappc9,2.036358943721304,-0.4133911452297445,0.27181371286479117,3.303972973254977,0.42841438078502225,0.50217720835161,1.881774466110592,-0.45577788080437365,1,2.892232905823208,0.22615550770880377,0.9071869805580096,3.869167943370607,0.682904793078644,0.12682952603008218,1.4147041294302332,-0.9037930656416333,0.05571441095391634,2.9625190273850204,0.2636151297053777,0.9336061423450983,2.1729282909571457,-0.24328174161936245,1,1.834112846616663,-0.4846906207199422,1
ENSMUSG00000026203,Dnajb2,0.6449608345950081,-0.44055071517742156,0.27584938521632457,1.0584810440633794,0.42356723705041016,0.4964570661906367,0.4682140259279909,-0.8306753687036044,0.949111384741366,0.6080445152398067,-0.4898665516012516,0.47747974926287984,1.0060400260621316,0.3353543634384881,0.7038694194463826,2.1449663824762037,1.6391087080254219,1.4148316313236793e-08,0.6706593876611365,-0.32424090684344276,0.9336061423450983,0.39969191921255526,-1.0852132045014833,0.08604646493390794,0.519980446205755,-0.6520756654482841,1
ENSMUSG00000026490,Cdc42bpa,0.9337783944136502,-0.4174913346290711,0.27659393468587584,1.318060919155113,0.19685547535586304,0.9014723809122368,1.0612851254367794,-0.1440779869689251,1,1.2514778646999198,0.121192154874004,1,1.8035451447612445,0.7070143778012594,0.09056025803831617,1.191329793204407,0.03316800034514533,1,1.0209512988017302,-0.22165669266993154,1,1.1610098605698034,-0.007559430269268086,1,1.143956981652661,-0.03017849217352883,1
ENSMUSG00000031762,Mt2,1.535806889035617,-0.4138560299085208,0.27668061050665194,2.3311784899014905,0.31821331641785844,0.7316007192736178,3.1927737387089667,0.7932142777079904,0.3513987196163276,1.6085833736502826,-0.2935104072152397,0.8483173138272326,2.251613391662866,0.2577476673628232,0.8298386010655133,2.7835878821987583,0.6028910952217323,0.1274161930906305,1.5419885133626132,-0.3585000527824067,0.8778373544078157,1.2530024451504709,-0.654207965074363,0.4534208473134221,3.053703347717434,0.6889664832479212,1
ENSMUSG00000062760,1810041L15Rik,0.34833739478126763,-0.4775170368681989,0.2799863348022906,0.7182549941858646,0.7738713201292438,0.08763119679321262,0.32997940874925075,-0.4585329452368305,1,0.13029525326567287,-1.9529562745825968,4.1056069555961886e-07,1.744366319698766,2.4313967123461246,4.469839749904741e-18,0.294968674759745,-0.6478529102324151,0.32911097640478054,0.24467625954041464,-0.9785003201129405,0.06034711278795856,0.2728055956530139,-0.7592686128561184,0.443953118855531,0.36871340730953533,-0.27261040436702144,1
ENSMUSG00000000861,Bcl11a,0.6303248096041986,-0.43149905427214186,0.2809501989247179,0.3326654709913478,-1.3374389678720249,0.004034471434985937,0.5573976499142749,-0.53014614397316,1,1.0874023605875909,0.557239784903441,0.14353028086404282,0.3691631468183172,-1.1712042916224803,0.02310786163624175,0.30928754246652873,-1.4329603697758797,0.0015951343338765178,1.2251415585620762,0.7637155347404679,0.03118940880222756,1.6875881033419,1.2344611760609365,0.00039832880229845525,0.9170564233083315,0.21600888127135354,1
ENSMUSG00000029054,Gabrd,0.7942482895012657,-0.4335009845557917,0.28271973414280804,0.3125039272949025,-1.7776973125702642,6.255202822073244e-05,0.6198261867046737,-0.7199091673605971,1,1.4718537868900086,0.687964701237195,0.044033299108105106,3.164658121198246,2.0031220275916755,3.8808370016591506e-13,0.34078905142145294,-1.6354410708687181,0.00031316459541257477,0.8554867779614498,-0.2605904699728514,1,0.5582998236619819,-0.8925872395775193,0.2051860715548811,0.6428849153089334,-0.6451509375482373,1
ENSMUSG00000023046,Igfbp6,0.8098600494914625,-0.4326654776121174,0.2834184591149682,0.1814538932680079,-2.6009506368211017,4.7397851466083865e-09,1.3912645341860301,0.47787473919952594,1,2.374269059507817,1.6270654407482348,2.8762328218017302e-11,0.1719003966100561,-2.662969858430606,1.4508310767865444e-08,0.27778603351160447,-1.9639226114000432,1.5698936590065098e-05,1.7461787731229592,0.9576180040833221,0.0027432355459460138,0.517061768505131,-1.0361364486405171,0.10301419337455187,0.3498050274475079,-1.5448259235497774,1
ENSMUSG00000015994,Fnta,0.5893439396299318,-0.42974245447893444,0.28585340725779124,1.0736022018357134,0.6078305976477045,0.19379226624461066,0.5261833815190755,-0.5137210252219293,1,0.5404840135464949,-0.5248914622832708,0.38954578240367294,0.8905004152258644,0.2938239384245195,0.7792779295822057,1.586530541911638,1.2645921059098573,3.680237504888099e-05,0.5844066055209903,-0.39160075852991194,0.8253233005986527,0.618570827352764,-0.27889437681582624,1,0.519980446205755,-0.5110268762745126,1
ENSMUSG00000026235,Epha4,0.9025548744332564,-0.41641314408691416,0.28786322416902826,0.48639724167674336,-1.296322861022011,0.005107690300245191,0.6599588174985015,-0.8035473495636071,0.9607774613287544,1.3254726998878328,0.28227841376937357,0.7564242760464619,1.7894549483177973,0.7518943874118593,0.0633154445244457,0.34078905142145294,-1.8111064113331825,4.6637523106164784e-05,0.8854112125815005,-0.3979162599023589,0.8085459617182129,2.969139971293268,1.6150880120811268,4.716550974527007e-07,1.6922999976514572,0.6015831534220495,1
ENSMUSG00000036402,Gng12,0.436153544726125,-0.4425651267247729,0.2907286888243185,0.4788366627905764,-0.22457080532762452,1,0.6109078243060453,0.15743551871011574,1,0.35388834220306215,-0.732722914474445,0.11552120000035561,0.532609425562305,-0.055263296961263864,1,1.3517011115203847,1.5059934330635918,6.659844390428177e-07,0.6812209528211545,0.3598176923194828,0.7577763333436159,0.30769933463188776,-0.8892381172923095,0.23721379016702734,0.47270949655068634,-0.21649691747438315,1
ENSMUSG00000038473,Nos1ap,0.5590961546489254,-0.42813957779723,0.29179996631403793,0.4183520317012404,-0.8067604381724744,0.18611727800198213,0.4548364823300483,-0.6501640206807067,1,0.7061681010324741,0.009341946599782491,1,0.9750415938865478,0.5286959885715784,0.3368832845566434,0.3636992397523069,-1.0087711316278463,0.037059988619852165,1.1617721676019688,0.8920269422682348,0.005373783964319023,0.9230980038956633,0.4335660262367079,0.548265365875724,0.7468810045500844,0.09498803801581557,1
ENSMUSG00000041120,Nbl1,0.47420720970222985,-0.4458094227238474,0.2936072880954883,0.4107914528150734,-0.5963064454722944,0.4964570661906367,1.475988976973,1.4232479390692783,0.001312152050790439,0.4970522624579373,-0.3201118826057814,0.869013633911055,0.6312408006664355,0.07768438097105923,1,0.5641633876472792,-0.09922902185028681,1,0.4664691279007905,-0.41847758238467536,0.8134549946391085,1.08170590834509,0.948081668796468,0.024403546238282798,0.6428849153089334,0.10495494975597786,1
ENSMUSG00000060882,Kcnd2,0.9357298644124248,-0.41605714975983943,0.2942919305398606,1.512115777233399,0.4198743750885596,0.4964570661906367,0.8383260654710695,-0.5010225539353899,1,1.0922281107085419,-0.11379542727753977,1,2.4037875132520963,1.1979824214239103,0.0002093642613847508,0.5469807463991387,-1.1629445076046099,0.012928269988035139,0.8801304300014915,-0.4657727811265798,0.6844463623506278,1.605111993028198,0.5048219497809515,0.4267465705907584,1.4086742997210453,0.2749749094349674,1
ENSMUSG00000024507,Hsd17b4,0.9406085394093613,-0.40934925174979186,0.2946519238284469,1.5221965490816218,0.4283698933120721,0.49012556443033356,1.6186827753510542,0.5002032597313921,1,0.8348547709244967,-0.5606038250186174,0.29957435993454123,1.0032219867734422,-0.24121668123370427,1,2.709129770123483,1.4058002952372275,2.9785699937822612e-06,0.83788416936142,-0.5473930450541645,0.4801926708834074,0.8279332612260073,-0.5332460492862627,0.6392423560983456,1.351949160134963,0.21189809365643383,1
ENSMUSG00000028546,Elavl4,0.7542431545263862,-0.4245623705647003,0.29647990744074115,1.4717926898405085,0.7289996252520872,0.07415648120496526,0.6777955422957582,-0.5019592385934595,1,1.2257405307215152,0.455378471160225,0.3308121117703743,1.2399372870233556,0.43471406197993534,0.497132363986184,0.2921049012183882,-1.7783911911684211,8.181806880599773e-05,1.249785210602118,0.4813630880166522,0.405651132587729,0.5297504008610852,-0.8860178145246668,0.20666354337509849,0.5294346361367687,-0.842433186238236,1
ENSMUSG00000057649,Brd9,0.47615867970100445,-0.4315155890662995,0.2973661792769349,0.534280907955801,-0.18099051230226315,1,0.4147038515362205,-0.5496973185065155,1,0.6739964335594684,0.20317191751718078,0.956967045203422,0.45934040405637944,-0.41284918456939834,0.8046220753153783,0.4610675401584363,-0.40642959969509596,0.6047554198131917,0.6741799093811425,0.20032503744679508,1,1.2054200738156429,1.1381598170042533,0.001996877312700198,0.7185184347570432,0.27384121670579437,1
ENSMUSG00000021775,Nr1d2,0.5142123446771093,-0.4261435995943914,0.29770821842902506,0.7837800111993118,0.3154024609810549,0.7049106199206099,0.5128058379211329,-0.3440281790991355,1,0.7415569352527802,0.24099233579732693,0.8749463668485776,1.1074894404549516,0.8832870564558184,0.019021858887489473,0.4496124459930093,-0.5588275591906535,0.3646010254508006,0.6671388659411306,0.056493658779737554,1,0.5043731361491769,-0.3788807125578806,0.8665580080345889,0.519980446205755,-0.3076148317880971,1
ENSMUSG00000032177,Pde4a,0.5239696946709824,-0.4265158844867556,0.2978857030632355,0.7106944152996976,0.1254278932478402,1,0.44145893873210573,-0.5960364689867654,1,0.7206453513953266,0.1577785471965038,1,0.6932376650176033,0.08457145196956461,1,0.2921049012183882,-1.2372829800366927,0.008105017682316605,1.043834689981769,0.8145596843586775,0.01769157794685926,0.7391128347343283,0.18466913478968944,0.9582871140520313,0.623976535446906,-0.07061864775295157,1
ENSMUSG00000031996,Aplp2,2.796456508244014,-0.3987832139248946,0.29826056060264644,3.8962183193380584,0.19144249835716964,0.9398513542522147,2.7602331623754894,-0.3451973601232765,1,3.291161582488478,-0.08427754784360064,1,6.247593103024498,0.9708524258720521,0.005673200485226763,3.4050267406731725,-0.025852385703837077,1,3.5029191114059364,0.021515097166407093,1,2.8771473867126,-0.2876430936952501,0.920711937275653,2.8929821188902003,-0.27133064902836,1
ENSMUSG00000033863,Klf9,0.5542174796519889,-0.42237476734090085,0.3017523368441011,0.45111454020796404,-0.6730371796995587,0.3461563286925786,0.5841527371101601,-0.2585280030258108,1,1.1260083615551977,0.8745132980086329,0.0026217384150788764,0.9834957117526161,0.5625772227402243,0.27918499283178966,0.3207426366319557,-1.1787852920484205,0.011837418365629591,0.8854112125815005,0.41894213484368686,0.5608924473372462,0.4409299743694062,-0.6942475297532726,0.4320215696379403,0.6523391052399472,-0.08533768311687673,1
ENSMUSG00000068290,Ddrgk1,0.7454615395319004,-0.4209166452104896,0.30216565204863577,1.008077184822266,0.1247425505704159,1,0.7714383474813564,-0.2872162896056866,1,1.132442695049799,0.3379394278763812,0.6452919388023897,0.8369576687407649,-0.1703395794659806,1,1.5808029948289246,0.8595615488387607,0.011499975579275425,0.9135753863415482,-0.03499303012034154,1,0.6439480920646723,-0.5704169505751774,0.5922634524185849,0.7846977642741394,-0.2521912948110524,1
ENSMUSG00000027273,Snap25,15.600051170204221,-0.3948634789683929,0.30374624823865876,13.480512154035752,-0.5628225083913012,0.4140303193142997,10.9918816563095,-0.8491279605854736,0.7376806889951081,29.79096408000323,0.7851457791328285,0.00798472871485189,21.217017804542827,0.1529957103106332,1,5.403940672540182,-1.9313288732740417,2.2662535675895663e-06,27.968784804587397,0.652456441415147,0.09918336192253778,22.93153082529811,0.27407210933493076,0.847899380513483,12.43225975928305,-0.655433015326623,1
ENSMUSG00000025702,March8,0.24588521984560066,-0.4479368515470594,0.3038722388006387,0.3553472076498488,0.21155609985416501,0.9053643371700913,0.20066315396913895,-0.6468039727705492,1,0.19463858821168417,-0.7739025429356459,0.09809998347874076,0.28180392886894445,-0.15522007968677975,1,1.0280947013470723,2.0756662682719216,1.3857499560586224e-13,0.24467625954041464,-0.3992272050547059,0.8588196555630245,0.17764085298335788,-0.8491547166160167,0.3023437238647867,0.2458089382063569,-0.3161923822495829,1
ENSMUSG00000017390,Aldoc,7.917113785028587,-0.3943167919197128,0.3038722388006387,14.637280723619304,0.6646922591541236,0.1260888464669344,13.029727464396089,0.44097631419510597,1,10.425228844627481,0.1122839744564752,1,14.276187036500724,0.6129021270192627,0.2007945245714206,8.766010810093004,-0.17199274932418307,0.9441891363068755,7.671216827893,-0.399630263904303,0.7443823645470427,4.939050144555147,-1.0458933910993484,0.05036755438824363,12.101363111697571,0.30801185238408424,1
ENSMUSG00000035686,Thrsp,0.28784182481925474,-0.43801675570343,0.3120249260670369,0.2822616117502345,-0.3943312421979901,0.7873950889137533,0.4459181199314199,0.319396867364901,1,0.33458534171925874,-0.1395817539132953,1,0.27616785029156554,-0.4226472907508476,0.8040505646462881,0.44388489891029587,0.3212967216102913,0.5449670509181247,0.3502919111405936,-0.060826048791181364,1,0.5265782427720966,0.59257011761952,0.3205243525073651,1.0305067024804964,1.5742895841827054,0.26293697278837713
ENSMUSG00000022587,Ly6e,1.9504942637752212,-0.39425477652903174,0.3153007161190099,1.8649427919211923,-0.4035479554006509,0.73407587198198,2.042304989285903,-0.25147112843162867,1,3.141563328739002,0.46930103957328684,0.30333514799026184,2.307974177436655,-0.06676193641948802,1,1.54071016524993,-0.6925105029082728,0.18701736112995407,3.1596682437053545,0.47059411540655205,0.44020422897578787,3.149952982365614,0.42601152822574506,0.5862639017711884,2.1555553042711297,-0.16871774346495427,1
ENSMUSG00000001687,Ubl3,1.600205398995179,-0.394193438758104,0.31663819385540876,2.295895788432711,0.24366689651820983,0.858349727088195,1.4447747085778004,-0.47402512138974806,1,2.044509467909509,0.06050084040031056,1,2.099439270073636,0.09712794030918614,1,2.6031701490932835,0.4431084168033055,0.3263851158381966,1.9662113806233321,-0.0065062483042683805,1,2.217338504202985,0.1819717052666755,0.9423518609640613,1.8624754164097042,-0.09117773844642163,1
ENSMUSG00000024194,Cuta,0.9035306094326437,-0.39927687275085244,0.3171168905843827,1.2248137795590532,0.1475826990373176,0.9720998711212236,0.829407703072441,-0.45052511552237595,1,1.127616944928848,0.015656950545536313,1,1.4005655264786538,0.3614420262229239,0.6396837617717432,1.325927149648174,0.2724151240222485,0.5961384396774283,1.2656275583421448,0.21190522807521547,0.9967389928257853,1.0785337502561014,-0.05543692486086327,1,1.0115983226184688,-0.14712127720092277,1
ENSMUSG00000041351,Rap1gap,1.3835922291311975,-0.39749713419750293,0.3185611096992069,2.477349681700719,0.6079485487083542,0.21210947660113114,0.9052137834607824,-0.9559447185609364,0.7254359400519965,1.4654194533954075,-0.25994802323676347,0.9054399253099431,3.4351898929124327,1.1557799229389474,0.0004555869426845082,0.9880018717680779,-0.8478165690179296,0.08633827592155265,1.7972263380630458,0.0844236660449813,1,1.6304892577401064,-0.0749569121344098,1,1.455945249376114,-0.24092821404917075,1
ENSMUSG00000021190,Lgmn,1.0401335093468664,-0.3965573546326276,0.31857084002299263,1.6986100564255184,0.454984311260921,0.4297140641585085,0.9587239578525528,-0.44298194170231525,1,1.1243997781815476,-0.224782258093002,0.9934165662140106,1.36956709430307,0.10143276759262676,1,2.3654769451606734,1.0015785638557153,0.0016781459147848284,1.3254764275822462,0.05302580673968732,1,0.8406218935819615,-0.6527248652531451,0.4593883685958369,0.9643273729634002,-0.42240444025970914,1
ENSMUSG00000066129,Kndc1,0.6761843545754018,-0.4144587488856486,0.3246089180439381,1.0282387285187113,0.32158032848350715,0.6862203978866516,0.32997940874925075,-1.3925030749016334,0.16863663059745587,0.620913182229009,-0.5093982184426226,0.43316259928585993,2.1163475058057726,1.5572390157172507,1.4006814668014205e-07,1.3030169613173201,0.7048458105362037,0.05295948589711838,0.51927695370088,-0.7871583292936457,0.13076661387263533,0.6978747795774775,-0.29248144767958695,0.9878455550370508,0.5483430159987962,-0.6236831633685087,1
ENSMUSG00000032349,Elovl5,0.39809987975002015,-0.42223579868304084,0.32729371211608166,0.6829722927170853,0.5148455612307632,0.3708960317291828,0.5172650191204471,0.06093135356480195,1,0.3201080913564062,-0.7288289785771834,0.11315749452329975,0.6115145256456095,0.32821115786579635,0.7356375301646847,1.202784887369834,1.4799345748500194,9.413752841962276e-07,0.3538124328605996,-0.560115852033615,0.5031073472772957,0.285494228008968,-0.8466754325535574,0.2696797846563627,0.5105262562747412,0.046689488027393145,1
ENSMUSG00000034656,Cacna1a,0.7005777295600845,-0.4079288329826804,0.3277714930764369,0.609886696817471,-0.5584114835371519,0.4964570661906367,0.6599588174985015,-0.41708992871982575,1,1.3238641165141825,0.7512037667681934,0.015345227701439368,1.2061208155590821,0.5254099153851344,0.3322920637266511,0.24342075101532354,-1.9228858546903862,1.9744496739918485e-05,1.0015884293416975,0.23905354428712564,0.9425132270364853,1.075361592167113,0.33410070596792835,0.7213764926855049,0.9076022333773178,0.06314889623597422,1
ENSMUSG00000032740,Ccdc88a,0.490794704691814,-0.41667525900023494,0.3281372326738856,0.7207751871479202,0.2632754432978542,0.8017011989896992,0.5306425627183897,-0.21435756665435246,1,0.6772136003067689,0.17291007523427493,0.9898475773526012,1.0229482617942682,0.8365566479471661,0.03295057380148198,0.8304943269934567,0.4889659566058998,0.2514914077319479,0.4875922582208263,-0.37643275826842015,0.8653506871373461,0.35210954787772725,-0.8439012941006759,0.26459622905279906,0.5483430159987962,-0.15416407627753592,1
ENSMUSG00000041329,Atp1b2,1.6343561239737345,-0.3903716812081437,0.3288274066543621,2.9763478881877408,0.6430911940035613,0.15950367198772214,2.3901211228324106,0.2624491520905404,1,1.7276185433004034,-0.2568128826369692,0.905857442345608,3.9452550041652223,1.1132682635306348,0.0008032027663252806,2.1936505326792686,0.13651376144086602,0.8639307164052695,1.2392236454421,-0.7881858540322607,0.1064653493869536,1.237141654705528,-0.7484062737288755,0.3358919005311969,2.2406430136502533,0.15359790253517036,1
ENSMUSG00000074457,S100a16,1.2040569892439335,-0.3943517976953765,0.3290900123124637,1.701130249387574,0.21870449117678592,0.8600160254903769,1.703407218138024,0.20867598470446402,1,0.9217182731016119,-0.7856912882166438,0.053385803401467535,1.47101650869589,-0.015694417850822373,1,4.616402948667076,1.9626596567706642,4.1569071759534854e-13,0.9945473859016855,-0.6553786148795955,0.27707310745623354,0.5836770883738902,-1.4171965955061498,0.008195434598879397,1.2574072608248257,-0.2482823341569334,1
ENSMUSG00000000594,Gm2a,0.525921164669757,-0.42950195090527804,0.32927007591260504,0.9097896593020951,0.5215234810793691,0.3681626428636675,0.8160301594744984,0.32450851947734943,1,0.603218765118856,-0.15519892024510196,1,1.090581204722815,0.8158859183173424,0.04973328668467751,0.7904014974144623,0.2851813395091097,0.6036151256171478,0.5157564319808741,-0.40911446650722294,0.8312338353571985,0.39651976112356674,-0.7807136605141403,0.36836999824627864,0.7657893844121119,0.22141204480118615,1
ENSMUSG00000019943,Atp2b1,3.1125946480455005,-0.38821748305547454,0.3295018010752688,1.5700802153606794,-1.3768650094210497,0.0016289815339636628,2.3366109484406405,-0.7472504498504633,1,4.203228355348188,0.16195369560129147,1,6.74356801783384,0.9280449391967007,0.010558049083424344,1.383202620475309,-1.5542180655890159,0.0003185457998706986,4.096127021226941,0.11496777207071252,1,7.781303792288873,1.1565826974335902,0.001243676512494937,5.095808372816399,0.4169161329031781,1
ENSMUSG00000020635,Fkbp1b,0.35614327477636604,-0.42219057667721005,0.32976699591758224,0.3553472076498488,-0.355353213462851,0.8375385821394181,0.28984677795542296,-0.6378865268268363,1,0.5002694292052379,0.1989816550131731,0.9698985429317604,0.3917074611278328,-0.19998668555994392,1,0.1804177331054751,-1.3695905504556298,0.004222790019297659,0.5351193014409068,0.31206901470533477,0.8502892327466056,1.0055741142093653,1.336465852136796,0.00013727564627920386,0.5956139656538648,0.43807089052434045,1
ENSMUSG00000041014,Nrg3,0.8791372344479611,-0.4019815027196013,0.33078300032446506,1.1870108851282184,0.13878589699502808,0.9840003812856192,0.8918362398628398,-0.30249469128090495,1,1.4927653707474622,0.5579491083981557,0.1719239696779996,2.226251038064661,1.1863316715913577,0.0002874898844902231,0.34078905142145294,-1.7604091696254136,0.00011506117705218117,1.043834689981769,-0.07067925362993147,1,0.6756696729545577,-0.7325325731434699,0.39201473174326973,0.9170564233083315,-0.25247648567937564,1
ENSMUSG00000038633,Degs1,0.9737835293885296,-0.39281951926590775,0.3331784726910614,1.4188686376373394,0.27060147511079374,0.776922444940554,0.829407703072441,-0.5577076404501689,1,0.8525491880346497,-0.5681300405192866,0.2893347334453056,1.2596635620441816,0.0766088645038997,1,2.9869158036350876,1.537513905924379,1.4753946168452604e-07,1.1001630375018645,-0.14511987692593936,1,0.7993838384251105,-0.6256276398430498,0.5057379497799197,1.0210525125494825,-0.23880573465045818,1
ENSMUSG00000041020,Map7d2,1.0898959943156188,-0.3906576843907696,0.33863462766567437,2.1094015092405916,0.7465967640216716,0.05823473935320163,0.80711179707587,-0.7650818408504375,1,1.4428992861643035,0.12540161844083997,1,2.1896165273116983,0.7978079666574927,0.040042643116121504,0.5870735759781333,-1.2652309016568453,0.005080641458007909,1.452215209502461,0.134229542375349,1,1.164182018658792,-0.22107593348473345,1,1.0021441326874552,-0.43029688314647174,1
ENSMUSG00000074305,Peak1,1.612889953987214,-0.40759822948555735,0.3394851672744624,3.3266547099134782,0.8398920723544269,0.0400222826302161,3.7992223818156976,0.9988897769679226,0.11603488677544475,1.5571087056934734,-0.42240746169377985,0.6161469667383814,4.094611086465763,1.185197381814643,0.0006246327411382154,1.4691158267160114,-0.4849619616447507,0.5042050127311389,1.133607993841921,-0.9224592173389865,0.05649673203333264,0.9072372134507206,-1.2085512464568693,0.05004132460843632,2.3068223431673496,0.20234287799601236,1
ENSMUSG00000014846,Tppp3,0.5698292396421857,-0.42277010981443436,0.34067375012710566,1.2474955162175543,0.9293921159782411,0.012832876532956816,0.4548364823300483,-0.6741694836914962,1,0.29758792412530227,-1.4059932099217982,0.0001150841461458849,0.5720619756039572,-0.34483931230786197,0.9227289746432364,2.4342075101532354,2.1492708055011107,6.020738683928941e-15,0.51927695370088,-0.5216589119471629,0.600900319067345,0.22205106622919737,-1.7527739870003995,0.001696411411799596,0.415984356964604,-0.7771356940550886,1
ENSMUSG00000027894,Slc6a17,1.5289767440399058,-0.38355318882552636,0.3413490357643601,1.723811986046075,-0.13457398133265774,1,1.297621729000432,-0.5578374547044289,1,2.21984505563739,0.2938028180362414,0.7565020569511843,3.088571060403631,0.8134284765018747,0.040211116111845975,0.5527082934818522,-1.8530557087886923,1.9744496739918485e-05,2.6175078988244356,0.5799719660519247,0.21040877182336207,1.8620567982362692,-0.011855701991583478,1,1.2952240205488805,-0.5479140011219823,1
ENSMUSG00000020811,Wscd1,0.987443819379952,-0.3884090128766632,0.3420355855483426,1.5221965490816218,0.3670290294984924,0.5949927610191484,0.8784586962648973,-0.4890783562917693,1,0.6289560990972605,-1.0707868324470833,0.0027459914695004677,1.597828276686915,0.440944898521777,0.4687449669278212,3.0785565569585036,1.5721539501162143,6.387976856711135e-08,0.7956379087213483,-0.6893324671059752,0.22649035702206746,1.1578377024808149,-0.07420995287776999,1,1.3614033500659768,0.16702983865706889,1
